source_id,schema_cols,total_rows,dropped_ambiguous_or_missing_label,valid_label_rows,normal_rows,attack_rows,sampled_rows
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_qtester/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,839,0,839,839,0,839
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_attacker1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_attacker1_iec104_only.pcapiec104_network_flow_leayer.csv,119,399,0,399,0,399,399
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_attacker2/20200605_UOWM_IEC104_Dataset_c_rd_na_1_attacker2_iec104_only.pcapiec104_network_flow_leayer.csv,119,410,0,410,0,410,410
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_attacker3/20200605_UOWM_IEC104_Dataset_c_rd_na_1_attacker3_iec104_only.pcapiec104_network_flow_leayer.csv,119,551,0,551,0,551,551
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver1_iec104_only.pcapiec104_network_flow_leayer.csv,119,346,0,346,147,199,346
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver2/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver2_iec104_only.pcapiec104_network_flow_leayer.csv,119,347,0,347,147,200,347
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver3/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver3_iec104_only.pcapiec104_network_flow_leayer.csv,119,353,0,353,148,205,353
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver4/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver4_iec104_only.pcapiec104_network_flow_leayer.csv,119,352,0,352,147,205,352
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver5/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver5_iec104_only.pcapiec104_network_flow_leayer.csv,119,330,0,330,147,183,330
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver6/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,332,0,332,147,185,332
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver7/20200605_UOWM_IEC104_Dataset_c_rd_na_1_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,330,0,330,147,183,330
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_qtester/20200605_UOWM_IEC104_Dataset_c_rd_na_1_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,1030,0,1030,1030,0,1030
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_attacker1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_attacker1_iec104_only.pcapiec104_network_flow_leayer.csv,119,706,0,706,0,706,706
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_attacker2/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_attacker2_iec104_only.pcapiec104_network_flow_leayer.csv,119,724,0,724,0,724,724
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_attacker3/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_attacker3_iec104_only.pcapiec104_network_flow_leayer.csv,119,1057,0,1057,0,1057,1057
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver1/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver1_iec104_only.pcapiec104_network_flow_leayer.csv,119,499,0,499,146,353,499
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver2/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver2_iec104_only.pcapiec104_network_flow_leayer.csv,119,499,0,499,146,353,499
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver3/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver3_iec104_only.pcapiec104_network_flow_leayer.csv,119,508,0,508,146,362,508
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver4/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver4_iec104_only.pcapiec104_network_flow_leayer.csv,119,508,0,508,146,362,508
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver5/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver5_iec104_only.pcapiec104_network_flow_leayer.csv,119,498,0,498,145,353,498
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver6/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,499,0,499,147,352,499
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver7/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,499,0,499,147,352,499
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS.7z::20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_qtester/20200605_UOWM_IEC104_Dataset_c_rd_na_1_DoS_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,1023,0,1023,1023,0,1023
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_attacker1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_attacker1_iec104_only.pcapiec104_network_flow_leayer.csv,119,422,0,422,0,422,422
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_attacker2/20200606_UOWM_IEC104_Dataset_c_rp_na_1_attacker2_iec104_only.pcapiec104_network_flow_leayer.csv,119,428,0,428,0,428,428
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_attacker3/20200606_UOWM_IEC104_Dataset_c_rp_na_1_attacker3_iec104_only.pcapiec104_network_flow_leayer.csv,119,600,0,600,0,600,600
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver1_iec104_only.pcapiec104_network_flow_leayer.csv,119,360,0,360,149,211,360
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver2/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver2_iec104_only.pcapiec104_network_flow_leayer.csv,119,360,0,360,149,211,360
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver3/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver3_iec104_only.pcapiec104_network_flow_leayer.csv,119,363,0,363,149,214,363
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver4/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver4_iec104_only.pcapiec104_network_flow_leayer.csv,119,363,0,363,149,214,363
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver5/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver5_iec104_only.pcapiec104_network_flow_leayer.csv,119,348,0,348,148,200,348
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver6/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,348,0,348,148,200,348
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver7/20200606_UOWM_IEC104_Dataset_c_rp_na_1_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,348,0,348,148,200,348
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_qtester/20200606_UOWM_IEC104_Dataset_c_rp_na_1_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,1040,0,1040,1040,0,1040
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_attacker1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_attacker1_iec104_only.pcapiec104_network_flow_leayer.csv,119,712,0,712,0,712,712
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_attacker2/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_attacker2_iec104_only.pcapiec104_network_flow_leayer.csv,119,708,0,708,0,708,708
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_attacker3/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_attacker3_iec104_only.pcapiec104_network_flow_leayer.csv,119,1065,0,1065,0,1065,1065
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver1/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver1_iec104_only.pcapiec104_network_flow_leayer.csv,119,501,0,501,145,356,501
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver2/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver2_iec104_only.pcapiec104_network_flow_leayer.csv,119,501,0,501,145,356,501
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver3/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver3_iec104_only.pcapiec104_network_flow_leayer.csv,119,500,0,500,146,354,500
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver4/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver4_iec104_only.pcapiec104_network_flow_leayer.csv,119,499,0,499,145,354,499
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver5/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver5_iec104_only.pcapiec104_network_flow_leayer.csv,119,501,0,501,146,355,501
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver6/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,500,0,500,145,355,500
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver7/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,500,0,500,145,355,500
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS.7z::20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_qtester/20200606_UOWM_IEC104_Dataset_c_rp_na_1_DoS_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,1017,0,1017,1017,0,1017
